,temperature (degC),urban_temperature (degC),wind_speed (m/s),humidex (degC),soil_temperature_level_1 (degC),wind_speed (m/s),wind_direction (deg),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2),surface_direct_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent)
2020-01-08 10:00:00,4.63,2.45,6.4,2.15,0.61,6.4,127.72,361,234,295.89,807,66,0.65,96388.82,0.14,0.0,-0.0
2020-01-08 11:00:00,6.08,3.6,6.17,3.48,0.13,6.17,136.8,458,237,386.92,872,71,0.57,96209.78,0.14,0.0,-0.0
2020-01-08 12:00:00,7.12,4.59,6.01,4.33,-0.21,6.01,144.22,497,240,424.01,894,74,0.49,96002.03,0.19,0.0,-0.0
2020-01-08 13:00:00,8.31,5.64,6.03,5.33,0.33,6.03,147.69,476,244,402.29,882,74,0.42,95839.21,0.39,0.0,-0.0
2020-01-08 14:00:00,10.08,6.89,6.01,7.09,2.35,6.01,151.13,379,252,308.39,790,71,0.37,95733.5,0.97,0.0,-0.0
2020-01-08 15:00:00,10.49,7.36,5.88,7.63,3.71,5.88,162.1,230,261,128.2,454,102,0.38,95631.39,0.98,0.0,-0.0
2020-01-08 16:00:00,10.08,7.29,6.31,7.02,4.36,6.31,166.57,82,271,17.84,129,64,0.36,95546.23,0.99,0.0,-0.0
2020-01-08 17:00:00,10.07,7.35,6.91,6.93,4.84,6.91,169.39,3,279,0.22,0,4,0.35,95526.94,0.98,0.0,-0.0
2020-01-08 18:00:00,9.79,7.29,7.42,6.7,4.67,7.42,171.98,0,288,-0.04,0,0,0.37,95469.02,0.91,0.0,-0.0
2020-01-08 19:00:00,9.38,7.15,7.71,6.47,4.41,7.71,175.13,0,284,-0.04,0,0,0.41,95450.94,0.9,0.0,-0.0
2020-01-08 20:00:00,9.16,7.09,7.9,6.6,4.28,7.9,178.35,0,283,-0.04,0,0,0.47,95385.35,0.93,0.0,-0.0
2020-01-08 21:00:00,9.24,7.17,8.1,6.83,4.46,8.1,179.04,0,278,-0.04,0,0,0.49,95333.27,0.9,0.0,-0.0
2020-01-08 22:00:00,9.23,7.21,8.59,7.04,4.55,8.59,178.77,0,278,-0.04,0,0,0.52,95218.47,0.92,0.0,-0.0
2020-01-08 23:00:00,9.24,7.26,8.91,7.19,4.67,8.91,179.63,0,280,-0.04,0,0,0.54,95144.96,0.87,0.0,-0.0
2020-01-09 00:00:00,9.45,7.41,8.85,7.51,4.98,8.85,182.95,0,283,-0.04,0,0,0.55,95042.19,0.86,0.0,-0.0
2020-01-09 01:00:00,9.69,7.57,8.68,7.88,5.22,8.68,186.42,0,282,-0.04,0,0,0.56,94979.99,0.85,0.0,-0.0
2020-01-09 02:00:00,10.45,8.01,8.54,9.41,5.92,8.54,190.74,0,289,-0.04,0,0,0.64,94930.71,0.16,0.0,-0.0
2020-01-09 03:00:00,9.22,7.44,7.67,8.28,4.72,7.67,199.31,0,274,-0.04,0,0,0.71,94908.49,0.0,0.0,-0.0
2020-01-09 04:00:00,9.04,7.33,7.13,7.79,5.06,7.13,210.13,0,264,-0.04,0,0,0.67,94949.22,0.0,0.0,-0.0
2020-01-09 05:00:00,7.99,6.77,5.86,6.03,4.87,5.86,225.54,0,260,-0.04,0,0,0.61,95047.28,0.0,0.0,-0.0
2020-01-09 06:00:00,6.21,5.81,4.92,3.41,4.8,4.92,246.63,0,254,-0.04,0,0,0.52,95203.84,0.0,0.0,-0.0
2020-01-09 07:00:00,4.52,4.85,4.34,1.29,4.6,4.34,258.13,0,246,0.06,0,0,0.5,95366.45,0.56,0.0,-0.0
2020-01-09 08:00:00,4.98,5.0,4.02,1.79,4.69,4.02,262.27,70,240,47.11,487,24,0.49,95492.97,0.86,0.0,-0.0
2020-01-09 09:00:00,6.12,5.64,3.43,3.1,4.58,3.43,261.6,217,243,154.09,619,63,0.49,95567.68,0.9,0.0,-0.0
2020-01-09 10:00:00,7.69,6.62,3.58,4.93,5.42,3.58,256.39,304,259,157.39,428,147,0.48,95675.76,0.92,0.0,-0.0
2020-01-09 11:00:00,8.84,7.47,3.96,6.27,6.24,3.96,259.7,355,278,146.56,329,209,0.47,95748.0,1.0,0.0,-0.0
2020-01-09 12:00:00,9.26,7.98,3.77,6.76,6.77,3.77,270.74,356,284,124.22,261,233,0.47,95704.24,0.93,0.0,-0.0
2020-01-09 13:00:00,10.11,8.72,3.43,7.63,7.76,3.43,281.0,381,283,191.92,418,190,0.45,95711.07,0.11,0.0,-0.0
2020-01-09 14:00:00,11.8,9.83,2.82,9.51,9.08,2.82,294.42,384,260,310.08,789,75,0.43,95751.59,0.63,0.0,-0.0
2020-01-09 15:00:00,9.56,8.87,2.19,7.38,7.98,2.19,349.2,265,258,205.38,721,60,0.51,95771.07,0.49,0.0,-0.0
2020-01-09 16:00:00,7.58,7.86,2.0,5.63,7.9,2.0,13.71,107,258,65.25,464,42,0.62,95850.73,0.96,0.0,-0.0
2020-01-09 17:00:00,5.63,6.75,2.45,3.46,7.15,2.45,16.19,5,254,1.33,0,4,0.67,95935.2,0.98,0.0,-0.0
2020-01-09 18:00:00,5.55,6.56,2.19,3.3,6.7,2.19,21.11,0,261,-0.04,0,0,0.66,95978.2,0.98,0.0,-0.0
2020-01-09 19:00:00,4.43,5.85,2.27,2.15,5.62,2.27,24.06,0,264,-0.04,0,0,0.7,96069.59,0.98,0.0,-0.0
2020-01-09 20:00:00,3.14,5.06,2.12,0.77,4.0,2.12,35.82,0,264,-0.04,0,0,0.75,96093.72,0.99,0.0,-0.0
2020-01-09 21:00:00,3.75,5.22,2.75,1.35,3.88,2.75,45.14,0,275,-0.04,0,0,0.71,96112.49,1.0,0.0,-0.0
2020-01-09 22:00:00,3.94,5.19,3.02,1.49,3.95,3.02,54.43,0,282,-0.04,0,0,0.69,96122.4,0.98,0.0,-0.0
2020-01-09 23:00:00,3.33,4.76,3.47,0.75,3.53,3.47,47.99,0,281,-0.04,0,0,0.69,96165.05,0.98,0.0,-0.0
2020-01-10 00:00:00,2.89,4.41,4.24,0.19,3.43,4.24,43.72,0,283,-0.04,0,0,0.68,96116.61,0.86,0.0,-0.0
2020-01-10 01:00:00,2.75,4.17,4.13,0.13,3.57,4.13,45.86,0,251,-0.04,0,0,0.71,96124.21,0.64,0.0,-0.0
2020-01-10 02:00:00,1.58,3.4,4.03,-1.14,2.88,4.03,46.56,0,246,-0.04,0,0,0.75,96198.32,0.79,0.0,-0.0
2020-01-10 03:00:00,-0.91,1.97,4.6,-3.87,1.12,4.6,33.27,0,251,-0.04,0,0,0.82,96195.94,0.91,0.0,-0.0
2020-01-10 04:00:00,-1.34,1.54,4.63,-4.38,0.91,4.63,35.69,0,253,-0.04,0,0,0.82,96168.29,0.72,0.0,-0.0
2020-01-10 05:00:00,-1.62,1.19,4.36,-4.7,0.87,4.36,43.25,0,253,-0.04,0,0,0.82,96249.63,0.92,0.0,-0.0
2020-01-10 06:00:00,-1.78,0.91,4.76,-4.88,0.89,4.76,40.98,0,258,-0.04,0,0,0.82,96258.5,0.95,0.0,-0.0
2020-01-10 07:00:00,-1.99,0.62,4.97,-5.11,0.78,4.97,24.47,0,271,-0.04,0,0,0.83,96302.57,0.99,0.0,-0.0
2020-01-10 08:00:00,-2.53,0.22,5.32,-5.76,-0.01,5.32,17.12,39,279,5.88,60,33,0.82,96423.86,0.96,0.01,0.0
2020-01-10 09:00:00,-2.59,0.13,6.06,-5.89,-0.53,6.06,22.31,109,294,22.7,90,87,0.8,96452.82,0.93,0.03,0.0
2020-01-10 10:00:00,-2.38,0.19,6.15,-5.64,-0.43,6.15,21.19,110,303,22.01,59,88,0.81,96495.63,1.0,0.53,0.0
2020-01-10 11:00:00,-2.37,0.13,6.34,-5.44,0.05,6.34,17.34,66,307,0.17,0,67,0.87,96452.2,1.0,0.69,0.0
2020-01-10 12:00:00,-2.77,-0.13,6.63,-5.91,-0.01,6.63,11.03,91,298,0.01,0,91,0.87,96410.06,1.0,0.44,0.13
2020-01-10 13:00:00,-2.35,-0.02,7.01,-5.43,0.68,7.01,2.82,60,300,3.06,6,57,0.87,96415.99,0.97,0.57,0.27
2020-01-10 14:00:00,-2.88,-0.36,7.72,-6.09,0.72,7.72,357.96,82,302,0.58,1,82,0.85,96467.85,0.98,0.18,0.14
2020-01-10 15:00:00,-3.38,-0.69,7.57,-6.92,-0.58,7.57,351.58,85,300,10.0,34,76,0.76,96551.07,0.98,0.11,0.1
2020-01-10 16:00:00,-3.91,-1.09,7.76,-7.66,-0.58,7.76,352.64,43,289,9.77,68,34,0.71,96604.46,1.0,0.03,0.03
2020-01-10 17:00:00,-4.7,-1.67,7.46,-8.64,-0.56,7.46,358.4,2,285,0.11,0,3,0.67,96866.57,0.99,0.01,0.01
2020-01-10 18:00:00,-5.18,-2.12,7.98,-9.22,-0.38,7.98,0.71,0,285,-0.04,0,0,0.66,96794.35,0.96,0.0,0.0
2020-01-10 19:00:00,-5.77,-2.62,6.73,-9.87,-0.5,6.73,0.17,0,274,-0.04,0,0,0.66,96842.03,0.67,0.0,0.0
2020-01-10 20:00:00,-7.39,-3.63,6.53,-11.65,-1.51,6.53,346.39,0,268,-0.04,0,0,0.66,97008.82,0.98,0.0,0.0
2020-01-10 21:00:00,-8.12,-4.22,6.93,-12.41,-1.66,6.93,346.93,0,278,-0.04,0,0,0.68,96985.88,0.82,0.0,0.0
2020-01-10 22:00:00,-9.45,-5.19,6.63,-13.82,-2.07,6.63,346.56,0,223,-0.04,0,0,0.71,97059.22,0.62,0.0,0.0
2020-01-10 23:00:00,-9.73,-5.68,7.06,-14.16,-1.83,7.06,348.43,0,208,-0.04,0,0,0.69,96918.01,0.44,0.0,-0.0
2020-01-11 00:00:00,-9.93,-6.06,6.6,-14.41,-1.88,6.6,351.62,0,234,-0.04,0,0,0.67,96797.65,0.58,0.0,0.0
2020-01-11 01:00:00,-10.15,-6.42,5.27,-14.68,-1.98,5.27,347.94,0,231,-0.04,0,0,0.65,96965.52,0.98,0.0,-0.0
2020-01-11 02:00:00,-10.58,-6.87,5.35,-15.21,-2.44,5.35,351.5,0,234,-0.04,0,0,0.6,96933.35,1.0,0.0,-0.0
2020-01-11 03:00:00,-11.28,-7.43,5.73,-15.93,-4.9,5.73,352.94,0,252,-0.04,0,0,0.62,96769.49,0.44,0.0,-0.0
2020-01-11 04:00:00,-11.58,-7.81,4.8,-16.24,-5.27,4.8,338.52,0,225,-0.04,0,0,0.63,96782.51,0.37,0.0,-0.0
2020-01-11 05:00:00,-11.55,-8.01,4.48,-16.24,-5.49,4.48,336.67,0,229,-0.04,0,0,0.61,96974.72,0.78,0.0,-0.0
2020-01-11 06:00:00,-11.85,-8.38,5.49,-16.56,-5.91,5.49,336.9,0,231,-0.04,0,0,0.61,96724.35,0.44,0.0,-0.0
2020-01-11 07:00:00,-12.04,-8.67,3.8,-16.77,-6.17,3.8,344.19,0,222,0.04,0,0,0.6,96848.72,0.02,0.0,-0.0
2020-01-11 08:00:00,-10.13,-7.87,4.2,-14.77,-4.7,4.2,343.72,61,213,38.17,389,23,0.57,96842.63,0.0,0.0,-0.0
2020-01-11 09:00:00,-9.49,-7.52,3.85,-14.06,-4.72,3.85,341.57,229,198,166.76,665,63,0.59,96853.11,0.0,0.0,-0.0
2020-01-11 10:00:00,-7.93,-6.56,3.5,-12.44,-3.81,3.5,336.01,381,193,319.46,862,62,0.56,96851.62,0.0,0.0,-0.0
2020-01-11 11:00:00,-7.25,-5.94,3.32,-11.71,-4.21,3.32,330.68,478,194,409.06,911,69,0.56,96769.9,0.0,0.0,-0.0
2020-01-11 12:00:00,-6.55,-5.26,2.59,-10.92,-4.49,2.59,340.37,517,195,442.44,921,75,0.56,96638.69,0.0,0.0,-0.0
2020-01-11 13:00:00,-5.29,-4.33,1.79,-9.59,-3.72,1.79,354.42,491,198,412.17,890,80,0.55,96554.1,0.0,0.0,-0.0
2020-01-11 14:00:00,-3.47,-3.17,1.14,-7.64,-2.42,1.14,22.29,414,202,342.1,859,73,0.52,96500.92,0.0,0.0,-0.0
2020-01-11 15:00:00,-4.24,-3.43,1.04,-8.37,-2.72,1.04,73.2,288,197,230.99,795,57,0.57,96486.07,0.0,0.0,-0.0
2020-01-11 16:00:00,-4.92,-3.8,1.24,-8.8,-2.25,1.24,109.66,124,200,87.86,600,37,0.71,96441.95,0.06,0.0,-0.0
2020-01-11 17:00:00,-6.11,-4.54,1.91,-10.21,-1.94,1.91,133.49,7,203,3.61,0,4,0.68,96479.84,0.0,0.0,-0.0
2020-01-11 18:00:00,-5.64,-4.46,1.9,-9.71,-1.5,1.9,136.3,0,206,-0.04,0,0,0.66,96467.71,0.0,0.0,-0.0
2020-01-11 19:00:00,-5.94,-4.76,2.3,-10.06,-2.0,2.3,157.22,0,206,-0.04,0,0,0.65,96589.56,0.47,0.0,-0.0
2020-01-11 20:00:00,-7.3,-5.59,1.97,-11.45,-3.24,1.97,166.89,0,205,-0.04,0,0,0.71,96581.68,0.0,0.0,-0.0
2020-01-11 21:00:00,-7.54,-5.86,1.9,-11.73,-3.67,1.9,151.07,0,204,-0.04,0,0,0.7,96585.23,0.0,0.0,-0.0
2020-01-11 22:00:00,-7.09,-5.78,1.97,-11.28,-3.89,1.97,140.3,0,210,-0.04,0,0,0.68,96558.87,0.15,0.0,-0.0
2020-01-11 23:00:00,-7.07,-5.9,2.35,-11.28,-4.2,2.35,136.94,0,211,-0.04,0,0,0.67,96543.98,0.18,0.0,-0.0
2020-01-12 00:00:00,-6.82,-5.91,2.5,-11.04,-4.12,2.5,134.06,0,210,-0.04,0,0,0.65,96451.21,0.09,0.0,-0.0
2020-01-12 01:00:00,-6.58,-5.92,2.7,-10.78,-4.06,2.7,132.47,0,209,-0.04,0,0,0.65,96422.21,0.05,0.0,-0.0
2020-01-12 02:00:00,-4.8,-5.14,2.96,-8.87,-2.56,2.96,131.35,0,211,-0.04,0,0,0.62,96417.16,0.72,0.0,-0.0
2020-01-12 03:00:00,-5.57,-5.61,3.52,-9.54,-3.51,3.52,129.24,0,221,-0.04,0,0,0.71,96369.29,0.76,0.0,-0.0
2020-01-12 04:00:00,-5.65,-5.71,4.03,-9.61,-3.66,4.03,132.43,0,229,-0.04,0,0,0.71,96355.46,0.53,0.0,-0.0
2020-01-12 05:00:00,-5.74,-5.83,3.95,-9.68,-3.71,3.95,129.12,0,226,-0.04,0,0,0.72,96377.49,0.21,0.0,-0.0
2020-01-12 06:00:00,-5.82,-5.96,4.34,-9.74,-3.64,4.34,129.01,0,214,-0.04,0,0,0.74,96375.51,0.1,0.0,-0.0
2020-01-12 07:00:00,-5.77,-6.01,4.38,-9.6,-3.63,4.38,128.76,0,219,0.06,0,0,0.78,96362.19,0.47,0.0,-0.0
2020-01-12 08:00:00,-3.94,-5.09,4.3,-7.47,-2.61,4.3,128.38,67,226,42.99,434,25,0.8,96356.99,0.97,0.0,-0.0
2020-01-12 09:00:00,-3.57,-4.76,4.49,-6.91,-3.12,4.49,130.58,170,238,91.67,363,79,0.85,96346.58,0.98,0.0,0.0
2020-01-12 10:00:00,-2.63,-4.05,4.44,-5.77,-3.41,4.44,138.44,214,275,88.02,236,126,0.87,96327.04,1.0,0.0,0.0
2020-01-12 11:00:00,-2.68,-3.83,3.59,-5.77,-4.2,3.59,143.58,192,291,17.81,39,174,0.88,96245.03,1.0,0.0,0.0
2020-01-12 12:00:00,-3.17,-3.9,2.66,-6.33,-4.9,2.66,163.19,131,296,6.3,13,125,0.89,96172.57,1.0,0.07,0.07
2020-01-12 13:00:00,-2.94,-3.6,2.35,-6.02,-4.41,2.35,198.44,151,297,3.33,7,148,0.91,96155.67,1.0,0.05,0.05
2020-01-12 14:00:00,-2.34,-3.18,1.7,-5.41,-3.56,1.7,226.84,84,303,-0.04,0,84,0.87,96214.06,0.97,0.03,0.03
2020-01-12 15:00:00,-2.69,-3.2,2.43,-5.77,-3.68,2.43,244.87,117,302,8.03,27,110,0.89,96277.28,1.0,0.01,0.01
2020-01-12 16:00:00,-1.82,-2.7,1.37,-4.81,-2.67,1.37,254.2,86,269,27.02,180,59,0.87,96364.76,0.91,0.0,0.0
2020-01-12 17:00:00,-2.47,-3.08,1.2,-5.62,-1.47,1.2,241.92,7,236,2.21,0,5,0.85,96396.34,0.76,0.0,-0.0
2020-01-12 18:00:00,-1.73,-2.79,1.73,-4.79,-1.17,1.73,185.43,0,222,-0.04,0,0,0.83,96465.31,0.43,0.0,-0.0
2020-01-12 19:00:00,-3.19,-3.61,2.21,-6.42,-1.46,2.21,175.34,0,213,-0.04,0,0,0.87,96537.37,0.45,0.0,-0.0
2020-01-12 20:00:00,-4.94,-4.58,2.12,-8.35,-2.21,2.12,167.06,0,214,-0.04,0,0,0.91,96521.93,0.01,0.0,-0.0
2020-01-12 21:00:00,-5.0,-4.72,2.09,-8.41,-2.6,2.09,171.43,0,214,-0.04,0,0,0.92,96574.8,0.01,0.0,-0.0
2020-01-12 22:00:00,-4.33,-4.49,2.29,-7.68,-2.33,2.29,173.41,0,217,-0.04,0,0,0.89,96620.6,0.04,0.0,-0.0
2020-01-12 23:00:00,-3.98,-4.4,2.2,-7.31,-2.09,2.2,165.1,0,218,-0.04,0,0,0.88,96605.13,0.08,0.0,-0.0
2020-01-13 00:00:00,-3.61,-4.3,2.5,-6.91,-1.98,2.5,155.83,0,219,-0.04,0,0,0.87,96543.93,0.08,0.0,-0.0
2020-01-13 01:00:00,-3.08,-4.11,3.03,-6.32,-1.91,3.03,149.39,0,219,-0.04,0,0,0.86,96495.59,0.01,0.0,-0.0
2020-01-13 02:00:00,-2.15,-3.7,3.23,-5.26,-1.2,3.23,144.53,0,219,-0.04,0,0,0.84,96468.66,0.01,0.0,-0.0
2020-01-13 03:00:00,-3.04,-4.19,3.08,-6.19,-2.09,3.08,141.22,0,220,-0.04,0,0,0.89,96474.97,0.12,0.0,-0.0
2020-01-13 04:00:00,-2.64,-4.04,2.97,-5.75,-1.83,2.97,132.79,0,223,-0.04,0,0,0.88,96447.33,0.0,0.0,-0.0
2020-01-13 05:00:00,-3.45,-4.49,3.05,-6.7,-2.38,3.05,133.46,0,223,-0.04,0,0,0.87,96446.51,0.35,0.0,-0.0
2020-01-13 06:00:00,-3.22,-4.42,3.23,-6.48,-2.55,3.23,138.05,0,229,-0.04,0,0,0.85,96422.92,0.94,0.0,-0.0
2020-01-13 07:00:00,-1.81,-3.71,3.75,-4.94,-2.23,3.75,141.92,0,254,-0.04,0,0,0.82,96387.14,0.93,0.0,-0.0
2020-01-13 08:00:00,0.55,-2.45,4.37,-2.15,-1.35,4.37,149.29,47,258,10.31,103,37,0.81,96345.24,0.93,0.0,-0.0
2020-01-13 09:00:00,0.76,-2.11,4.72,-1.69,-3.06,4.72,156.92,159,260,53.16,209,107,0.87,96335.06,1.0,0.0,-0.0
2020-01-13 10:00:00,1.82,-1.22,4.95,-0.4,-3.91,4.95,166.18,301,257,153.13,409,149,0.86,96281.62,0.99,0.0,-0.0
2020-01-13 11:00:00,2.02,-0.72,4.55,-0.21,-5.02,4.55,168.39,335,271,132.69,293,203,0.85,96154.7,1.0,0.0,-0.0
2020-01-13 12:00:00,2.1,-0.23,4.03,-0.16,-5.63,4.03,167.35,404,272,203.35,419,201,0.83,95985.86,0.95,0.0,-0.0
2020-01-13 13:00:00,3.25,0.76,3.64,1.17,-4.46,3.64,167.55,396,277,217.68,464,179,0.81,95867.95,0.9,0.0,-0.0
2020-01-13 14:00:00,4.57,1.77,3.19,2.53,-3.03,3.19,167.85,324,280,157.86,390,167,0.75,95880.71,0.97,0.0,-0.0
2020-01-13 15:00:00,3.18,1.29,1.6,1.39,-3.52,1.6,130.82,167,302,25.53,86,142,0.89,96021.18,0.93,0.0,-0.0
2020-01-13 16:00:00,3.03,1.3,1.76,1.31,-2.16,1.76,124.0,79,285,20.61,135,59,0.91,96034.99,0.08,0.0,-0.0
2020-01-13 17:00:00,1.12,0.32,2.25,-1.08,-0.71,2.25,131.21,8,256,3.6,0,5,0.91,96148.53,0.0,0.0,-0.0
2020-01-13 18:00:00,3.53,1.46,2.33,1.86,-0.61,2.33,141.41,0,244,-0.04,0,0,0.89,96165.3,0.0,0.0,-0.0
2020-01-13 19:00:00,2.75,1.02,2.33,1.06,-0.82,2.33,154.47,0,239,-0.04,0,0,0.94,96178.43,0.0,0.0,-0.0
2020-01-13 20:00:00,-0.48,-0.65,1.65,-2.79,-0.85,1.65,181.43,0,239,-0.04,0,0,0.99,96235.47,0.02,0.0,-0.0
2020-01-13 21:00:00,-1.15,-1.08,1.93,-3.63,-0.26,1.93,217.54,0,235,-0.04,0,0,0.99,96304.93,0.75,0.0,-0.0
2020-01-13 22:00:00,-1.76,-1.49,1.39,-4.4,-0.4,1.39,267.68,0,232,-0.04,0,0,0.98,96343.65,0.8,0.0,-0.0
2020-01-13 23:00:00,-1.14,-1.28,1.4,-3.74,0.02,1.4,306.4,0,229,-0.04,0,0,0.95,96395.77,0.99,0.0,-0.0
2020-01-14 00:00:00,-0.57,-1.05,1.91,-3.09,0.11,1.91,317.4,0,259,-0.04,0,0,0.93,96399.29,1.0,0.0,-0.0
2020-01-14 01:00:00,-1.56,-1.58,1.91,-4.31,-0.6,1.91,326.73,0,272,-0.04,0,0,0.93,96415.44,1.0,0.0,-0.0
2020-01-14 02:00:00,-2.09,-1.88,1.83,-5.05,-0.85,1.83,331.02,0,269,-0.04,0,0,0.89,96462.65,0.98,0.0,-0.0
2020-01-14 03:00:00,-1.99,-1.88,1.59,-4.62,0.76,1.59,359.05,0,267,-0.04,0,0,1.0,96531.48,1.0,0.0,-0.0
2020-01-14 04:00:00,-2.51,-2.19,1.81,-5.24,0.48,1.81,0.73,0,261,-0.04,0,0,1.0,96564.4,0.96,0.0,0.0
2020-01-14 05:00:00,-2.65,-2.32,1.7,-5.43,0.42,1.7,11.22,0,260,-0.04,0,0,0.99,96615.35,0.57,0.0,0.0
2020-01-14 06:00:00,-3.14,-2.64,1.42,-6.08,0.11,1.42,10.5,0,246,-0.04,0,0,0.97,96739.92,0.41,0.0,-0.0
2020-01-14 07:00:00,-3.05,-2.69,1.63,-6.05,0.22,1.63,56.19,0,237,0.06,0,0,0.94,96784.03,0.32,0.0,-0.0
2020-01-14 08:00:00,-1.27,-1.82,2.03,-4.08,0.53,2.03,81.79,63,244,33.3,330,30,0.89,96766.15,0.12,0.0,0.0
2020-01-14 09:00:00,0.33,-0.89,2.79,-2.21,0.22,2.79,90.37,207,241,142.94,561,64,0.87,96726.77,0.03,0.0,0.0
2020-01-14 10:00:00,1.85,0.15,3.17,-0.66,-0.37,3.17,101.73,339,244,240.74,641,98,0.79,96721.4,0.01,0.0,-0.0
2020-01-14 11:00:00,2.69,0.94,3.53,0.22,-1.16,3.53,106.03,431,242,325.25,715,106,0.75,96592.88,0.36,0.0,-0.0
2020-01-14 12:00:00,3.96,2.01,3.74,1.72,-1.09,3.74,107.13,505,239,413.29,848,92,0.74,96415.16,0.7,0.0,-0.0
2020-01-14 13:00:00,4.23,2.56,4.04,2.18,-0.8,4.04,113.46,459,248,349.78,742,110,0.77,96319.04,0.59,0.0,-0.0
2020-01-14 14:00:00,5.32,3.42,4.7,3.72,0.12,4.7,121.44,357,261,257.09,631,100,0.8,96248.18,0.43,0.0,-0.0
2020-01-14 15:00:00,4.19,3.1,4.54,2.73,-1.16,4.54,116.9,232,278,149.15,498,84,0.9,96207.74,0.83,0.0,-0.0
2020-01-14 16:00:00,3.8,2.97,2.82,2.47,-0.63,2.82,88.97,70,301,20.97,134,49,0.95,96160.11,0.99,0.02,-0.0
2020-01-14 17:00:00,3.37,2.79,2.88,1.86,-0.39,2.88,76.63,3,320,0.11,0,4,0.94,96131.44,1.0,0.07,-0.0
2020-01-14 18:00:00,3.55,2.92,3.05,2.1,-0.24,3.05,86.89,0,335,-0.04,0,0,0.94,96089.58,1.0,0.06,-0.0
2020-01-14 19:00:00,2.9,2.63,3.02,1.43,-0.89,3.02,87.73,0,331,-0.04,0,0,0.98,96063.46,1.0,0.04,-0.0
2020-01-14 20:00:00,2.94,2.69,2.99,1.58,-1.02,2.99,81.93,0,333,-0.04,0,0,1.0,96022.79,1.0,0.03,-0.0
2020-01-14 21:00:00,2.91,2.69,3.18,1.53,-0.95,3.18,79.49,0,325,-0.04,0,0,1.0,96003.18,1.0,0.02,-0.0
2020-01-14 22:00:00,3.05,2.78,3.13,1.63,-0.95,3.13,80.8,0,332,-0.04,0,0,0.98,95941.33,1.0,0.01,-0.0
2020-01-14 23:00:00,3.88,3.24,2.75,2.7,-0.15,2.75,79.09,0,337,-0.04,0,0,0.98,95893.41,1.0,0.0,-0.0
2020-01-15 00:00:00,3.98,3.33,2.44,2.82,0.13,2.44,78.75,0,338,-0.04,0,0,0.98,95844.69,1.0,0.04,-0.0
2020-01-15 01:00:00,3.16,2.95,2.02,1.78,0.34,2.02,66.08,0,333,-0.04,0,0,0.98,95853.16,1.0,0.06,-0.0
2020-01-15 02:00:00,2.98,2.87,2.35,1.62,0.53,2.35,7.09,0,319,-0.04,0,0,1.0,95951.04,1.0,0.04,-0.0
2020-01-15 03:00:00,2.02,2.4,3.44,0.35,-0.7,3.44,349.97,0,321,-0.04,0,0,0.99,96024.26,1.0,0.03,-0.0
2020-01-15 04:00:00,2.05,2.4,4.5,0.43,-0.17,4.5,341.7,0,319,-0.04,0,0,1.0,96120.99,1.0,0.01,-0.0
2020-01-15 05:00:00,1.99,2.36,6.03,0.34,0.28,6.03,336.02,0,323,-0.04,0,0,1.0,96377.12,1.0,0.01,-0.0
2020-01-15 06:00:00,1.88,2.3,6.21,0.06,0.23,6.21,342.8,0,328,-0.04,0,0,0.96,96551.05,0.99,0.02,-0.0
2020-01-15 07:00:00,2.0,2.34,5.71,0.1,0.3,5.71,346.87,0,316,-0.04,0,0,0.93,96690.95,0.8,0.01,-0.0
2020-01-15 08:00:00,1.01,1.83,5.22,-1.51,-0.52,5.22,354.43,54,280,27.37,268,28,0.83,96805.72,0.48,0.0,-0.0
2020-01-15 09:00:00,0.85,1.82,5.3,-1.86,-0.84,5.3,353.34,213,253,137.72,537,76,0.79,96955.99,0.59,0.0,-0.0
2020-01-15 10:00:00,0.81,1.97,5.19,-2.05,-0.94,5.19,352.85,342,246,235.04,623,107,0.75,97099.91,0.67,0.0,-0.0
2020-01-15 11:00:00,0.55,2.1,4.88,-2.42,-1.54,4.88,352.25,464,233,363.96,796,101,0.73,97166.92,0.48,0.0,-0.0
2020-01-15 12:00:00,0.49,2.35,4.71,-2.6,-1.67,4.71,351.38,514,222,424.84,867,89,0.7,97226.27,0.3,0.0,-0.0
2020-01-15 13:00:00,0.81,2.75,4.62,-2.42,-0.5,4.62,353.6,497,223,412.26,869,85,0.64,97224.14,0.0,0.0,-0.0
2020-01-15 14:00:00,0.58,2.8,4.79,-2.95,0.39,4.79,355.96,427,221,359.43,876,68,0.57,97281.41,0.0,0.0,-0.0
2020-01-15 15:00:00,-1.7,1.7,4.83,-5.54,-2.4,4.83,8.85,298,219,239.5,791,59,0.57,97394.05,0.04,0.0,-0.0
2020-01-15 16:00:00,-2.65,1.08,3.66,-6.53,-2.4,3.66,8.34,136,217,98.3,618,39,0.6,97573.78,0.24,0.0,-0.0
2020-01-15 17:00:00,-3.63,0.31,3.91,-7.62,-2.25,3.91,10.01,11,214,5.87,0,5,0.6,97718.09,0.23,0.0,-0.0
2020-01-15 18:00:00,-3.85,-0.11,4.49,-7.9,-2.0,4.49,13.16,0,211,-0.04,0,0,0.59,97810.17,0.05,0.0,-0.0
