,temperature (degC),urban_temperature (degC),wind_speed (m/s),humidex (degC),soil_temperature_level_1 (degC),wind_speed (m/s),wind_direction (deg),surface_solar_radiation (W/m^2),surface_thermal_radiation (W/m^2),surface_direct_solar_radiation (W/m^2),direct_normal_solar_radiation (W/m^2),surface_diffuse_solar_radiation (W/m^2),relative_humidity (0-1),surface_pressure (Pa),total_cloud_cover (0-1),total_precipitation (mm of water equivalent),snowfall (mm of water equivalent)
2020-01-08 14:00:00,21.56,21.88,4.08,27.23,21.14,4.08,228.5,400,387,231.33,363,169,0.78,93009.51,0.61,0.85,-0.0
2020-01-08 15:00:00,19.22,20.94,2.97,24.19,20.64,2.97,242.1,332,387,147.43,284,185,0.84,92995.69,0.54,0.51,-0.0
2020-01-08 16:00:00,19.16,20.94,2.38,24.29,20.05,2.38,231.84,171,367,69.66,196,102,0.86,93041.52,0.41,0.15,-0.0
2020-01-08 17:00:00,19.4,21.0,1.73,24.7,19.61,1.73,218.96,67,380,31.99,203,36,0.86,93068.2,0.36,0.32,-0.0
2020-01-08 18:00:00,19.9,21.15,1.77,25.32,19.86,1.77,228.52,1,387,-0.02,0,1,0.84,93123.65,0.73,0.13,-0.0
2020-01-08 19:00:00,19.44,20.83,1.63,24.95,19.82,1.63,228.21,0,384,-0.04,0,0,0.87,93195.82,0.76,0.14,-0.0
2020-01-08 20:00:00,17.13,19.55,1.52,22.16,18.01,1.52,246.68,0,370,-0.04,0,0,0.97,93268.78,0.71,0.09,-0.0
2020-01-08 21:00:00,16.3,18.98,1.58,20.84,17.55,1.58,268.8,0,353,-0.04,0,0,0.97,93297.11,0.55,0.12,-0.0
2020-01-08 22:00:00,15.23,18.28,1.43,19.21,16.71,1.43,303.58,0,349,-0.04,0,0,0.99,93295.61,0.22,0.05,-0.0
2020-01-08 23:00:00,15.43,18.18,1.85,19.41,16.42,1.85,327.95,0,333,-0.04,0,0,0.97,93294.48,0.23,0.05,-0.0
2020-01-09 00:00:00,15.07,17.82,1.47,18.93,16.51,1.47,342.37,0,335,-0.04,0,0,0.98,93261.69,0.26,0.03,-0.0
2020-01-09 01:00:00,14.27,17.23,1.55,17.78,15.94,1.55,350.01,0,330,-0.04,0,0,1.0,93268.92,0.29,0.0,-0.0
2020-01-09 02:00:00,14.28,17.06,1.87,17.8,16.0,1.87,355.81,0,338,-0.04,0,0,1.0,93244.22,0.21,0.0,-0.0
2020-01-09 03:00:00,13.29,16.37,2.11,16.23,15.2,2.11,4.57,0,326,-0.04,0,0,1.0,93240.85,0.58,0.0,-0.0
2020-01-09 04:00:00,13.1,16.07,1.96,15.9,15.37,1.96,8.94,0,321,-0.04,0,0,0.99,93263.92,0.19,0.0,-0.0
2020-01-09 05:00:00,12.88,15.75,1.86,15.0,15.33,1.86,8.88,0,314,-0.04,0,0,0.93,93267.31,0.61,0.0,-0.0
2020-01-09 06:00:00,13.0,15.63,1.97,15.19,15.4,1.97,8.91,0,324,-0.04,0,0,0.93,93351.63,0.63,0.0,-0.0
2020-01-09 07:00:00,12.95,15.42,2.04,15.08,15.21,2.04,12.41,11,313,3.59,0,8,0.92,93459.53,0.7,0.0,-0.0
2020-01-09 08:00:00,13.35,15.55,3.05,15.63,14.88,3.05,22.88,134,315,66.94,315,68,0.92,93563.39,0.5,0.0,-0.0
2020-01-09 09:00:00,13.6,15.81,2.96,15.86,14.8,2.96,16.87,317,333,206.58,514,111,0.9,93619.57,0.44,0.0,-0.0
2020-01-09 10:00:00,15.3,16.92,2.88,17.33,16.3,2.88,7.1,477,320,307.7,554,169,0.78,93656.22,0.26,0.0,-0.0
2020-01-09 11:00:00,17.55,18.45,2.99,19.66,18.49,2.99,359.66,640,311,479.64,726,161,0.69,93617.47,0.24,0.0,-0.0
2020-01-09 12:00:00,17.47,18.93,3.18,19.55,19.01,3.18,352.86,725,317,585.6,823,140,0.69,93540.48,0.13,0.0,-0.0
2020-01-09 13:00:00,18.89,20.11,3.31,20.8,20.06,3.31,347.8,727,312,599.62,852,128,0.61,93444.02,0.09,0.0,-0.0
2020-01-09 14:00:00,19.04,20.6,3.53,20.87,20.39,3.53,343.81,655,312,541.95,848,114,0.6,93411.32,0.0,0.0,-0.0
2020-01-09 15:00:00,17.29,19.97,3.46,19.08,20.28,3.46,344.89,515,305,414.51,796,101,0.67,93391.82,0.04,0.0,-0.0
2020-01-09 16:00:00,17.02,19.86,3.24,18.58,19.55,3.24,347.93,325,299,244.52,684,81,0.66,93438.05,0.0,0.0,-0.0
2020-01-09 17:00:00,17.03,19.71,2.29,18.35,18.48,2.29,351.12,119,291,74.3,464,45,0.64,93457.29,0.0,0.0,-0.0
2020-01-09 18:00:00,16.26,19.05,1.88,17.47,18.38,1.88,352.05,3,283,0.67,0,2,0.66,93485.72,0.0,0.0,-0.0
2020-01-09 19:00:00,14.94,18.1,2.04,16.04,17.84,2.04,357.13,0,276,-0.04,0,0,0.7,93587.16,0.0,0.0,-0.0
2020-01-09 20:00:00,11.37,16.01,2.15,11.63,14.87,2.15,3.22,0,270,-0.04,0,0,0.78,93646.85,0.0,0.0,-0.0
2020-01-09 21:00:00,10.86,15.42,2.22,10.93,14.32,2.22,8.67,0,265,-0.04,0,0,0.78,93683.35,0.0,0.0,-0.0
2020-01-09 22:00:00,9.24,14.28,2.16,9.01,12.84,2.16,16.5,0,262,-0.04,0,0,0.82,93677.7,0.0,0.0,-0.0
2020-01-09 23:00:00,8.95,13.8,2.0,8.63,12.4,2.0,22.5,0,259,-0.04,0,0,0.82,93647.63,0.0,0.0,-0.0
2020-01-10 00:00:00,8.84,13.42,1.96,8.44,12.09,1.96,29.12,0,257,-0.04,0,0,0.82,93604.49,0.0,0.0,-0.0
2020-01-10 01:00:00,8.12,12.74,2.02,7.55,11.36,2.02,37.74,0,254,-0.04,0,0,0.83,93555.66,0.0,0.0,-0.0
2020-01-10 02:00:00,8.02,12.37,2.08,7.41,11.14,2.08,46.45,0,252,-0.04,0,0,0.83,93527.45,0.0,0.0,-0.0
2020-01-10 03:00:00,7.02,11.56,2.04,6.26,10.16,2.04,56.78,0,250,-0.04,0,0,0.86,93453.65,0.0,0.0,-0.0
2020-01-10 04:00:00,7.05,11.26,1.95,6.31,10.14,1.95,62.15,0,248,-0.04,0,0,0.86,93475.16,0.0,0.0,-0.0
2020-01-10 05:00:00,6.79,10.84,1.76,6.07,9.97,1.76,67.79,0,247,-0.04,0,0,0.88,93465.25,0.0,0.0,-0.0
2020-01-10 06:00:00,6.72,10.52,1.63,5.97,10.02,1.63,69.19,0,245,-0.04,0,0,0.88,93516.29,0.0,0.0,-0.0
2020-01-10 07:00:00,7.14,10.47,1.65,6.41,9.44,1.65,61.22,14,244,6.1,0,9,0.86,93620.01,0.0,0.0,-0.0
2020-01-10 08:00:00,7.63,10.61,2.02,7.07,8.64,2.02,51.61,173,246,116.67,550,57,0.86,93721.96,0.0,0.0,-0.0
2020-01-10 09:00:00,8.23,11.02,2.21,7.63,8.83,2.21,45.43,391,251,305.02,758,86,0.82,93827.7,0.0,0.0,-0.0
2020-01-10 10:00:00,11.86,13.14,1.92,11.29,11.84,1.92,37.53,582,257,480.24,864,102,0.65,93834.35,0.0,0.0,-0.0
2020-01-10 11:00:00,15.5,15.43,1.41,15.2,15.19,1.41,31.2,717,264,606.26,917,111,0.54,93785.09,0.0,0.0,-0.0
2020-01-10 12:00:00,15.88,16.18,1.0,15.55,16.41,1.0,15.97,778,274,663.06,930,116,0.52,93676.81,0.0,0.0,-0.0
2020-01-10 13:00:00,18.97,18.26,1.11,18.67,18.31,1.11,356.61,768,279,653.81,926,115,0.43,93595.22,0.0,0.0,-0.0
2020-01-10 14:00:00,19.3,18.9,1.53,19.19,18.86,1.53,349.15,685,282,576.97,900,109,0.44,93488.73,0.0,0.0,-0.0
2020-01-10 15:00:00,17.79,18.48,1.83,18.19,18.71,1.83,354.13,537,283,439.84,841,98,0.53,93453.27,0.0,0.0,-0.0
2020-01-10 16:00:00,17.42,18.4,2.21,18.02,18.18,2.21,357.4,339,283,260.14,722,79,0.56,93465.92,0.0,0.0,-0.0
2020-01-10 17:00:00,16.92,18.05,1.6,17.75,17.31,1.6,357.13,125,280,79.56,489,45,0.6,93504.72,0.0,0.0,-0.0
2020-01-10 18:00:00,16.04,17.38,2.34,16.82,17.64,2.34,7.83,3,275,0.87,0,3,0.62,93534.97,0.0,0.0,-0.0
2020-01-10 19:00:00,14.22,16.24,2.33,14.63,16.56,2.33,21.35,0,271,-0.04,0,0,0.66,93596.36,0.0,0.0,-0.0
2020-01-10 20:00:00,10.32,14.03,2.28,10.4,13.24,2.28,33.08,0,267,-0.04,0,0,0.81,93659.53,0.0,0.0,-0.0
2020-01-10 21:00:00,9.59,13.38,2.26,9.5,12.67,2.26,38.88,0,263,-0.04,0,0,0.82,93709.64,0.0,0.0,-0.0
2020-01-10 22:00:00,7.7,12.14,2.07,7.26,11.08,2.07,53.36,0,259,-0.04,0,0,0.88,93696.06,0.0,0.0,-0.0
2020-01-10 23:00:00,7.5,11.74,1.83,6.95,10.79,1.83,70.25,0,255,-0.04,0,0,0.87,93668.32,0.0,0.0,-0.0
2020-01-11 00:00:00,7.31,11.36,1.71,6.68,10.56,1.71,77.57,0,251,-0.04,0,0,0.87,93622.26,0.0,0.0,-0.0
2020-01-11 01:00:00,6.64,10.74,1.63,5.93,9.87,1.63,83.73,0,249,-0.04,0,0,0.89,93587.69,0.0,0.0,-0.0
2020-01-11 02:00:00,6.2,10.23,1.62,5.32,9.45,1.62,83.72,0,247,-0.04,0,0,0.89,93561.39,0.0,0.0,-0.0
2020-01-11 03:00:00,4.51,9.11,1.66,3.27,8.21,1.66,83.27,0,245,-0.04,0,0,0.92,93565.28,0.0,0.0,-0.0
2020-01-11 04:00:00,3.93,8.53,1.58,2.51,7.74,1.58,82.68,0,244,-0.04,0,0,0.92,93548.06,0.0,0.0,-0.0
2020-01-11 05:00:00,5.42,9.0,1.54,3.99,8.86,1.54,81.33,0,244,-0.04,0,0,0.83,93586.0,0.0,0.0,-0.0
2020-01-11 06:00:00,5.47,8.76,1.57,4.0,8.8,1.57,78.11,0,243,-0.04,0,0,0.82,93618.91,0.0,0.0,-0.0
2020-01-11 07:00:00,6.8,9.2,1.19,5.48,8.68,1.19,71.78,14,243,6.37,0,8,0.77,93703.17,0.0,0.0,-0.0
2020-01-11 08:00:00,8.31,9.9,1.28,7.26,7.54,1.28,80.13,175,246,119.53,564,56,0.74,93785.15,0.0,0.0,-0.0
2020-01-11 09:00:00,10.1,10.97,0.9,9.1,7.75,0.9,74.69,394,252,310.43,771,84,0.66,93845.78,0.0,0.0,-0.0
2020-01-11 10:00:00,16.12,14.35,0.84,14.78,12.81,0.84,83.07,584,261,484.75,871,100,0.41,93848.98,0.0,0.0,-0.0
2020-01-11 11:00:00,18.75,16.21,0.52,17.3,15.66,0.52,83.85,719,270,610.07,921,109,0.34,93769.94,0.0,0.0,-0.0
2020-01-11 12:00:00,18.82,16.85,0.16,17.61,16.74,0.16,28.79,783,277,670.58,939,113,0.36,93689.24,0.0,0.0,-0.0
2020-01-11 13:00:00,21.78,18.93,0.49,20.87,18.55,0.49,322.76,772,284,660.04,933,112,0.32,93577.93,0.0,0.0,-0.0
2020-01-11 14:00:00,21.71,19.43,0.86,20.96,19.12,0.86,326.55,687,289,580.82,903,107,0.33,93508.02,0.0,0.0,-0.0
2020-01-11 15:00:00,20.36,19.12,0.8,20.71,19.34,0.8,318.55,537,293,441.68,840,96,0.44,93493.61,0.0,0.0,-0.0
2020-01-11 16:00:00,20.3,19.27,0.88,20.84,18.89,0.88,332.55,339,294,261.33,720,78,0.46,93465.68,0.0,0.0,-0.0
2020-01-11 17:00:00,20.27,19.22,1.44,21.02,18.12,1.44,346.46,126,293,81.03,490,45,0.48,93490.09,0.0,0.0,-0.0
2020-01-11 18:00:00,22.04,19.94,1.31,22.09,18.41,1.31,18.06,3,289,0.99,0,3,0.38,93512.72,0.0,0.0,-0.0
2020-01-11 19:00:00,18.56,18.07,1.42,19.07,17.35,1.42,49.13,0,286,-0.04,0,0,0.51,93571.68,0.0,0.0,-0.0
2020-01-11 20:00:00,13.7,15.47,1.7,14.31,14.2,1.7,62.21,0,284,-0.04,0,0,0.71,93626.13,0.0,0.0,-0.0
2020-01-11 21:00:00,12.33,14.57,1.82,12.85,13.61,1.82,69.04,0,282,-0.04,0,0,0.76,93648.77,0.0,0.0,-0.0
2020-01-11 22:00:00,10.26,13.32,1.68,10.56,12.15,1.68,78.32,0,280,-0.04,0,0,0.84,93675.2,0.0,0.0,-0.0
2020-01-11 23:00:00,10.0,12.96,1.52,10.2,11.97,1.52,85.87,0,278,-0.04,0,0,0.84,93626.14,0.0,0.0,-0.0
2020-01-12 00:00:00,10.03,12.75,1.34,10.17,11.92,1.34,84.14,0,277,-0.04,0,0,0.83,93600.55,0.0,0.0,-0.0
2020-01-12 01:00:00,8.99,12.01,1.23,8.81,10.87,1.23,81.09,0,276,-0.04,0,0,0.84,93570.2,0.0,0.0,-0.0
2020-01-12 02:00:00,9.13,11.87,1.25,8.88,10.65,1.25,77.72,0,275,-0.04,0,0,0.82,93536.59,0.0,0.0,-0.0
2020-01-12 03:00:00,7.71,10.95,1.36,7.23,9.6,1.36,75.59,0,275,-0.04,0,0,0.87,93547.44,0.0,0.0,-0.0
2020-01-12 04:00:00,7.92,10.84,1.35,7.42,9.62,1.35,79.26,0,274,-0.04,0,0,0.85,93462.09,0.0,0.0,-0.0
2020-01-12 05:00:00,9.41,11.37,1.29,9.07,10.81,1.29,82.82,0,274,-0.04,0,0,0.8,93476.31,0.0,0.0,-0.0
2020-01-12 06:00:00,9.33,11.15,1.2,8.89,10.71,1.2,87.61,0,273,-0.04,0,0,0.79,93494.16,0.0,0.0,-0.0
2020-01-12 07:00:00,9.86,11.25,0.96,9.49,10.56,0.96,87.51,13,273,5.85,0,8,0.77,93542.12,0.0,0.0,-0.0
2020-01-12 08:00:00,10.84,11.73,1.1,11.19,9.2,1.1,99.73,167,276,113.55,536,54,0.82,93609.27,0.0,0.0,-0.0
2020-01-12 09:00:00,12.79,12.91,0.62,12.89,9.02,0.62,99.76,381,282,298.78,741,83,0.69,93639.44,0.0,0.0,-0.0
2020-01-12 10:00:00,19.49,16.67,0.46,19.55,14.97,0.46,100.21,569,289,470.56,845,99,0.45,93650.59,0.0,0.0,-0.0
2020-01-12 11:00:00,21.46,18.22,0.3,20.54,17.45,0.3,101.32,703,296,595.59,897,108,0.33,93579.2,0.0,0.0,-0.0
2020-01-12 12:00:00,21.51,18.87,0.13,20.92,18.46,0.13,99.85,767,302,655.51,916,112,0.35,93491.71,0.0,0.0,-0.0
2020-01-12 13:00:00,23.62,20.53,0.04,22.97,19.92,0.04,287.23,759,306,647.77,913,112,0.3,93375.82,0.0,0.0,-0.0
2020-01-12 14:00:00,23.87,21.18,0.26,23.51,20.49,0.26,292.74,677,309,571.69,885,106,0.32,93306.42,0.0,0.0,-0.0
2020-01-12 15:00:00,21.87,20.56,0.36,22.51,20.74,0.36,296.95,531,311,436.02,825,95,0.43,93232.14,0.0,0.0,-0.0
2020-01-12 16:00:00,22.05,20.83,0.38,23.03,20.29,0.38,292.82,336,311,258.73,708,78,0.44,93257.93,0.0,0.0,-0.0
2020-01-12 17:00:00,22.2,20.88,0.5,22.94,19.33,0.5,277.94,126,310,81.06,482,45,0.42,93270.54,0.0,0.0,-0.0
2020-01-12 18:00:00,23.32,21.29,0.17,24.18,19.22,0.17,279.03,4,304,1.09,0,3,0.4,93300.77,0.0,0.0,-0.0
2020-01-12 19:00:00,21.98,20.48,0.31,22.92,18.36,0.31,123.48,0,301,-0.04,0,0,0.44,93352.36,0.0,0.0,-0.0
2020-01-12 20:00:00,17.61,18.14,0.29,18.19,14.41,0.29,78.88,0,299,-0.04,0,0,0.55,93428.84,0.0,0.0,-0.0
2020-01-12 21:00:00,16.81,17.57,0.3,17.35,13.94,0.3,92.59,0,297,-0.04,0,0,0.57,93437.64,0.0,0.0,-0.0
2020-01-12 22:00:00,14.19,16.08,0.45,14.76,12.64,0.45,108.24,0,295,-0.04,0,0,0.68,93419.06,0.0,0.0,-0.0
2020-01-12 23:00:00,12.36,14.98,0.55,12.58,11.8,0.55,113.22,0,293,-0.04,0,0,0.72,93351.43,0.0,0.0,-0.0
2020-01-13 00:00:00,12.19,14.69,0.68,12.42,11.99,0.68,118.42,0,291,-0.04,0,0,0.73,93287.75,0.0,0.0,-0.0
2020-01-13 01:00:00,11.71,14.26,0.68,11.77,11.54,0.68,121.59,0,290,-0.04,0,0,0.73,93251.82,0.0,0.0,-0.0
2020-01-13 02:00:00,11.83,14.12,0.64,11.79,11.58,0.64,119.4,0,289,-0.04,0,0,0.72,93169.75,0.0,0.0,-0.0
2020-01-13 03:00:00,12.68,14.35,0.76,12.45,11.03,0.76,125.16,0,288,-0.04,0,0,0.65,93149.06,0.0,0.0,-0.0
2020-01-13 04:00:00,12.86,14.26,0.9,12.78,11.33,0.9,134.26,0,287,-0.04,0,0,0.66,93114.49,0.0,0.0,-0.0
2020-01-13 05:00:00,13.89,14.6,0.93,13.9,12.3,0.93,132.36,0,287,-0.04,0,0,0.63,93134.95,0.0,0.0,-0.0
2020-01-13 06:00:00,13.87,14.43,0.96,13.84,12.08,0.96,131.47,0,287,-0.04,0,0,0.63,93163.23,0.0,0.0,-0.0
2020-01-13 07:00:00,14.27,14.49,0.75,14.14,11.78,0.75,127.57,13,287,5.66,0,8,0.6,93252.34,0.0,0.0,-0.0
2020-01-13 08:00:00,13.56,14.14,1.08,14.31,10.37,1.08,134.29,165,290,111.63,527,54,0.73,93349.5,0.0,0.0,-0.0
2020-01-13 09:00:00,15.29,15.22,0.99,16.96,10.55,0.99,173.87,377,297,294.4,730,83,0.75,93357.83,0.0,0.0,-0.0
2020-01-13 10:00:00,22.06,19.0,1.52,24.86,16.67,1.52,205.32,561,306,463.0,830,99,0.56,93412.43,0.0,0.0,-0.0
2020-01-13 11:00:00,24.01,20.58,2.07,25.68,19.14,2.07,209.03,693,314,584.35,878,109,0.43,93334.62,0.0,0.0,-0.0
2020-01-13 12:00:00,23.74,21.11,2.59,25.25,19.7,2.59,199.94,758,320,644.79,898,113,0.43,93206.24,0.0,0.0,-0.0
2020-01-13 13:00:00,25.94,22.86,2.87,27.82,20.94,2.87,199.22,751,324,638.43,897,113,0.4,93086.14,0.0,0.0,-0.0
2020-01-13 14:00:00,26.0,23.46,2.61,28.07,21.37,2.61,219.01,671,327,564.6,871,107,0.41,93007.11,0.0,0.0,-0.0
2020-01-13 15:00:00,23.17,22.46,2.43,26.0,21.66,2.43,228.38,526,329,428.95,808,97,0.53,92981.01,0.0,0.0,-0.0
2020-01-13 16:00:00,23.01,22.55,1.84,26.62,21.22,1.84,238.47,332,330,253.62,689,79,0.58,92997.7,0.0,0.0,-0.0
2020-01-13 17:00:00,22.92,22.49,1.53,26.67,20.44,1.53,239.05,125,329,79.05,463,46,0.6,93047.16,0.0,0.0,-0.0
2020-01-13 18:00:00,24.91,23.33,1.02,27.82,20.33,1.02,210.95,4,325,1.1,0,3,0.48,93090.66,0.0,0.0,-0.0
2020-01-13 19:00:00,20.86,21.17,0.81,23.62,18.85,0.81,150.75,0,323,-0.04,0,0,0.6,93143.47,0.0,0.0,-0.0
2020-01-13 20:00:00,16.71,18.93,1.26,19.49,16.03,1.26,138.68,0,321,-0.04,0,0,0.79,93208.48,0.0,0.0,-0.0
2020-01-13 21:00:00,16.53,18.65,1.27,19.2,15.8,1.27,131.55,0,318,-0.04,0,0,0.78,93257.07,0.01,0.0,-0.0
2020-01-13 22:00:00,15.35,17.86,1.28,17.58,14.66,1.28,127.83,0,318,-0.04,0,0,0.8,93268.24,0.0,0.0,-0.0
2020-01-13 23:00:00,14.4,17.2,1.14,16.19,13.95,1.14,118.82,0,315,-0.04,0,0,0.8,93245.77,0.0,0.0,-0.0
2020-01-14 00:00:00,14.19,16.9,1.06,15.85,13.74,1.06,112.2,0,316,-0.04,0,0,0.8,93211.24,0.02,0.0,-0.0
2020-01-14 01:00:00,12.79,16.0,1.06,14.18,13.06,1.06,105.74,0,315,-0.04,0,0,0.85,93193.75,0.02,0.0,-0.0
2020-01-14 02:00:00,13.03,15.93,1.14,14.39,13.43,1.14,103.09,0,314,-0.04,0,0,0.83,93133.48,0.04,0.0,-0.0
2020-01-14 03:00:00,12.15,15.29,1.44,13.3,12.67,1.44,102.3,0,314,-0.04,0,0,0.85,93101.88,0.0,0.0,-0.0
2020-01-14 04:00:00,12.38,15.22,1.29,13.47,12.62,1.29,104.9,0,315,-0.04,0,0,0.83,93090.55,0.01,0.0,-0.0
2020-01-14 05:00:00,14.46,16.08,1.06,15.87,13.9,1.06,110.27,0,316,-0.04,0,0,0.76,93120.15,0.07,0.0,-0.0
2020-01-14 06:00:00,14.77,16.08,0.96,16.12,13.83,0.96,115.92,0,316,-0.04,0,0,0.74,93184.89,0.13,0.0,-0.0
2020-01-14 07:00:00,15.31,16.24,0.93,16.68,13.71,0.93,117.46,12,333,4.2,0,8,0.72,93273.89,0.27,0.0,-0.0
2020-01-14 08:00:00,14.9,16.04,1.08,17.05,12.58,1.08,125.87,141,327,87.85,414,54,0.82,93349.63,0.2,0.0,-0.0
2020-01-14 09:00:00,16.33,16.93,0.91,19.09,12.57,0.91,156.65,310,336,212.97,527,98,0.8,93378.18,0.19,0.0,-0.0
2020-01-14 10:00:00,21.49,19.91,1.34,25.33,17.3,1.34,179.95,533,336,422.3,755,111,0.66,93402.42,0.09,0.0,-0.0
2020-01-14 11:00:00,23.37,21.41,1.88,27.19,19.78,1.88,196.96,670,339,553.4,830,117,0.58,93338.31,0.14,0.0,-0.0
2020-01-14 12:00:00,23.28,21.98,2.1,27.05,20.78,2.1,206.47,731,344,609.6,847,122,0.58,93275.7,0.21,0.0,-0.0
2020-01-14 13:00:00,24.88,23.35,2.31,28.72,21.88,2.31,220.01,684,353,522.11,731,162,0.53,93151.29,0.49,0.0,-0.0
2020-01-14 14:00:00,24.96,23.83,2.31,28.77,22.13,2.31,238.32,525,372,355.89,547,169,0.53,93100.22,0.81,0.01,-0.0
2020-01-14 15:00:00,22.59,22.89,1.88,26.78,21.78,1.88,250.65,322,381,158.2,296,164,0.64,93058.43,0.6,0.02,-0.0
2020-01-14 16:00:00,22.31,22.84,1.5,26.88,21.22,1.5,271.35,183,389,59.51,160,124,0.67,93070.93,0.5,0.03,-0.0
2020-01-14 17:00:00,22.33,22.82,1.14,27.17,20.68,1.14,287.68,72,381,32.52,187,40,0.69,93096.06,0.28,0.0,-0.0
2020-01-14 18:00:00,22.59,22.84,1.11,27.24,20.89,1.11,327.57,3,362,0.59,0,3,0.67,93172.3,0.23,0.0,-0.0
2020-01-14 19:00:00,22.38,22.6,0.83,26.94,20.59,0.83,17.15,0,354,-0.04,0,0,0.67,93234.47,0.26,0.0,-0.0
2020-01-14 20:00:00,18.21,20.39,1.02,22.55,17.87,1.02,63.99,0,353,-0.04,0,0,0.85,93308.45,0.15,0.0,-0.0
2020-01-14 21:00:00,17.29,19.75,1.57,21.22,17.37,1.57,74.28,0,340,-0.04,0,0,0.86,93319.24,0.1,0.0,-0.0
2020-01-14 22:00:00,15.58,18.7,1.9,19.06,16.39,1.9,72.04,0,337,-0.04,0,0,0.92,93322.36,0.15,0.0,-0.0
2020-01-14 23:00:00,15.46,18.44,1.76,18.85,16.16,1.76,69.69,0,334,-0.04,0,0,0.91,93321.39,0.09,0.0,-0.0
2020-01-15 00:00:00,15.55,18.3,1.37,18.93,16.13,1.37,69.38,0,336,-0.04,0,0,0.91,93268.38,0.07,0.0,-0.0
2020-01-15 01:00:00,15.04,17.86,1.43,18.29,15.49,1.43,73.94,0,329,-0.04,0,0,0.92,93247.95,0.1,0.0,-0.0
2020-01-15 02:00:00,14.57,17.43,1.38,17.62,15.06,1.38,80.51,0,326,-0.04,0,0,0.93,93189.82,0.12,0.0,-0.0
2020-01-15 03:00:00,13.78,16.85,1.52,16.49,14.57,1.52,91.87,0,333,-0.04,0,0,0.94,93152.5,0.12,0.0,-0.0
2020-01-15 04:00:00,13.9,16.74,1.56,16.62,14.6,1.56,100.24,0,338,-0.04,0,0,0.93,93181.46,0.16,0.0,-0.0
2020-01-15 05:00:00,14.53,16.88,1.61,17.03,15.19,1.61,108.79,0,329,-0.04,0,0,0.87,93181.55,0.16,0.0,-0.0
2020-01-15 06:00:00,14.44,16.66,1.66,16.82,15.08,1.66,113.97,0,323,-0.04,0,0,0.87,93239.88,0.09,0.0,-0.0
2020-01-15 07:00:00,14.53,16.53,1.86,16.86,14.57,1.86,120.05,11,321,3.8,0,8,0.86,93307.67,0.14,0.0,-0.0
2020-01-15 08:00:00,15.38,16.93,2.28,18.01,13.56,2.28,127.14,154,320,98.37,463,56,0.84,93374.1,0.04,0.0,-0.0
2020-01-15 09:00:00,16.16,17.49,2.36,18.83,13.37,2.36,140.49,360,322,274.59,679,86,0.8,93413.36,0.07,0.0,-0.0
2020-01-15 10:00:00,19.48,19.5,3.17,22.41,16.5,3.17,154.84,547,330,443.4,791,104,0.67,93432.86,0.1,0.0,-0.0
2020-01-15 11:00:00,21.77,21.16,3.9,25.02,19.12,3.9,164.43,678,335,565.7,846,112,0.61,93394.45,0.12,0.0,-0.0
2020-01-15 12:00:00,21.74,21.73,4.06,25.26,20.43,4.06,168.22,717,346,584.67,810,132,0.62,93299.88,0.13,0.0,-0.0
2020-01-15 13:00:00,24.24,23.52,3.94,27.97,22.22,3.94,168.4,708,349,588.86,822,119,0.55,93194.36,0.12,0.0,-0.0
2020-01-15 14:00:00,24.39,24.06,3.76,27.99,22.69,3.76,168.09,599,356,467.95,716,131,0.54,93117.36,0.2,0.0,-0.0
2020-01-15 15:00:00,22.25,23.32,3.48,26.18,22.2,3.48,166.04,451,367,337.78,630,114,0.63,93100.39,0.67,0.01,-0.0
2020-01-15 16:00:00,22.03,23.31,2.86,25.91,21.78,2.86,160.95,273,359,190.41,510,83,0.64,93130.32,0.55,0.0,-0.0
2020-01-15 17:00:00,22.05,23.24,1.72,25.93,21.04,1.72,156.81,72,368,30.32,172,42,0.64,93132.94,0.35,0.0,-0.0
2020-01-15 18:00:00,21.63,22.86,1.81,25.63,21.12,1.81,150.96,4,347,0.98,0,3,0.66,93166.68,0.2,0.0,-0.0
2020-01-15 19:00:00,20.94,22.36,2.02,25.08,20.89,2.02,140.11,0,354,-0.04,0,0,0.7,93258.88,0.24,0.0,-0.0
2020-01-15 20:00:00,17.35,20.41,1.65,21.01,17.89,1.65,127.92,0,354,-0.04,0,0,0.83,93290.75,0.15,0.02,-0.0
2020-01-15 21:00:00,17.17,20.15,1.65,20.91,17.57,1.65,122.55,0,363,-0.04,0,0,0.85,93323.47,0.14,0.07,-0.0
2020-01-15 22:00:00,16.67,19.74,1.85,20.05,16.85,1.85,125.61,0,369,-0.04,0,0,0.84,93279.11,0.17,0.06,-0.0
2020-01-15 23:00:00,16.55,19.51,2.1,19.83,16.66,2.1,129.96,0,370,-0.04,0,0,0.84,93282.87,0.11,0.06,-0.0
2020-01-16 00:00:00,16.64,19.34,2.47,19.97,16.73,2.47,136.63,0,336,-0.04,0,0,0.84,93179.16,0.1,0.0,-0.0
2020-01-16 01:00:00,15.68,18.66,2.72,18.84,15.85,2.72,143.28,0,342,-0.04,0,0,0.88,93156.95,0.08,0.0,-0.0
2020-01-16 02:00:00,15.84,18.53,2.69,18.99,15.86,2.69,146.28,0,335,-0.04,0,0,0.87,93065.62,0.05,0.0,-0.0
2020-01-16 03:00:00,14.91,17.86,2.67,17.84,15.05,2.67,148.37,0,332,-0.04,0,0,0.9,93088.18,0.15,0.0,-0.0
